Ville,Secteur,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
Meknès,Hamria,Seat,Ibiza,2006,300 000 - 349 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60000
Khénifra,Toute la ville,Hyundai,H-1,2012,40 000 - 44 999,Diesel,10,Manuelle,5,WW au Maroc,Oui,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,110000
El Jadida,,Citroen,C3,2016,70 000 - 74 999,Diesel,6,Manuelle,5,WW au Maroc,Non,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,100000
Casablanca,Aïn Sebaâ,Ford,Focus,2012,120 000 - 129 999,Diesel,6,Automatique,,,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,119000
Casablanca,Aïn Chock,Renault,Clio,2007,100 000 - 109 999,Diesel,6,Manuelle,5,WW au Maroc,Non,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,70000
Mohammedia,,Ford,Fiesta,2016,150 000 - 159 999,Diesel,6,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98000
Béni Mellal,Toute la ville,Toyota,RAV 4,2010,150 000 - 159 999,Diesel,8,Manuelle,5,WW au Maroc,Oui,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,115000
Marrakech,M'Hamid,Volkswagen,Tiguan,2014,190 000 - 199 999,Diesel,8,Manuelle,5,Dédouanée,Non,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200000
Temara,,Citroen,Berlingo,2017,170 000 - 179 999,Diesel,6,Manuelle,5,WW au Maroc,Non,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,128000
Casablanca,Aïn Sebaâ,BMW,Serie 5 M2,2018,75 000 - 79 999,Diesel,8,Automatique,5,WW au Maroc,Oui,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Casablanca,,Volkswagen,Tiguan,2017,60 000 - 64 999,Diesel,8,Automatique,5,WW au Maroc,Oui,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Kénitra,Bir Rami,Peugeot,308,2017,100 000 - 109 999,Diesel,6,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145000
Rabat,,Renault,Scenic,2004,250 000 - 299 999,Diesel,7,Manuelle,5,WW au Maroc,Non,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63000
Agadir,Zone Industrielle Agadir,Skoda,Octavia,2012,200 000 - 249 999,Diesel,8,Manuelle,5,,Non,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120000
Ouarzazate,Toute la ville,Volkswagen,CC,2015,180 000 - 189 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,159000
Agadir,,Dacia,Duster,2018,5 000 - 9 999,Diesel,6,Automatique,5,WW au Maroc,Oui,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,154000
Rabat,,Renault,Clio,2007,140 000 - 149 999,Diesel,6,Manuelle,5,WW au Maroc,Non,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72000
Casablanca,,Dacia,Dokker,2018,85 000 - 89 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95000
Agadir,Al Wifaq,Volkswagen,GOLF 6,2010,170 000 - 179 999,Diesel,6,Manuelle,5,Dédouanée,Non,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,120000
Taza,,Dacia,Logan,2010,120 000 - 129 999,Diesel,6,Automatique,5,WW au Maroc,Non,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,67000
Agadir,,Skoda,Octavia,2009,200 000 - 249 999,Diesel,8,Manuelle,5,Dédouanée,Oui,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120000
Agadir,,Renault,Kangoo,2009,110 000 - 119 999,Diesel,7,Manuelle,5,WW au Maroc,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80000
Zagora,,Skoda,Octavia,2012,250 000 - 299 999,Diesel,8,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110000
Tanger,Centre ville,Renault,Clio,2017,95 000 - 99 999,Diesel,7,Manuelle,5,WW au Maroc,Oui,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,126000
Marrakech,Es Saada,Fiat,TIPO,2015,100 000 - 109 999,Diesel,6,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95000
Casablanca,Hay Hassani,Jeep,Grand Cherokee,2008,190 000 - 199 999,Diesel,12,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95000
Fès,,Dacia,Logan,2010,140 000 - 149 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60000
Fès,Ain Amiyer,Mercedes-Benz,270,2004,200 000 - 249 999,Diesel,11,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,63000
Khouribga,,Volkswagen,GOLF 6,2009,200 000 - 249 999,Diesel,8,Automatique,5,Dédouanée,,Bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,125000
Marrakech,Route d'Agadir - Essaouira,Volkswagen,Polo,2014,150 000 - 159 999,Diesel,5,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100000
Casablanca,Sidi Maarouf,Hyundai,i 30,2013,140 000 - 149 999,Diesel,6,Manuelle,5,WW au Maroc,Non,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125000
Al Aaroui,Toute la ville,Mercedes-Benz,250,1998,5 000 - 9 999,Diesel,10,Manuelle,5,Dédouanée,,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68000
Casablanca,,Audi,Q3,2012,110 000 - 119 999,Diesel,8,Automatique,,WW au Maroc,,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,210000
Marrakech,Targa,Volkswagen,Passat,2012,180 000 - 189 999,Diesel,8,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,140000
Casablanca,,Dacia,Dokker,2019,70 000 - 74 999,Diesel,6,Automatique,5,,Non,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110000
Marrakech,,Volkswagen,PASSAT CC,2019,70 000 - 74 999,Diesel,8,Automatique,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Kénitra,,Peugeot,Bipper,2014,5 000 - 9 999,Diesel,6,Automatique,5,WW au Maroc,Non,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,69000
Safi,El Matar,Toyota,RAV 4,2016,50 000 - 54 999,Diesel,8,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,240000
Agadir,Hay Mohammadi,Opel,Corsa,2013,70 000 - 74 999,Essence,8,Manuelle,3,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,85000
Marrakech,Afaq,Peugeot,301,2013,150 000 - 159 999,Essence,7,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65000
Sidi Slimane,,Renault,Kangoo,2019,10 000 - 14 999,Diesel,7,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145000
Casablanca,Autre secteur,Toyota,RAV 4,2017,170 000 - 179 999,Diesel,8,Automatique,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,240000
Salé,Hay Chmaou,Volkswagen,GOLF 5,2007,200 000 - 249 999,Diesel,8,Manuelle,5,Dédouanée,Non,Bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90000
Rabat,,Hyundai,H-1,2015,90 000 - 94 999,Diesel,10,Manuelle,5,,Non,Très bon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145000
Rabat,,Volkswagen,Polo,2010,160 000 - 169 999,Essence,7,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65000
Casablanca,,Hyundai,ix 35,2015,100 000 - 109 999,Diesel,7,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,145000
Casablanca,,Ford,C-Max,2014,120 000 - 129 999,Essence,6,Manuelle,5,WW au Maroc,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,93000
Dar Bouazza,Toute la ville,Peugeot,308,2015,130 000 - 139 999,Diesel,6,Automatique,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,145000
Casablanca,,Renault,Clio,2008,15 000 - 19 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68000
Casablanca,,Ford,BEDFORD,2017,90 000 - 94 999,Diesel,10,Manuelle,3,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,187000
Sidi Slimane,Toute la ville,Peugeot,407,2005,5 000 - 9 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60000
Casablanca,C.I.L,Skoda,Fabia,2019,25 000 - 29 999,Essence,6,Manuelle,5,,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125000
Tétouan,,Volkswagen,GOLF 4,2000,200 000 - 249 999,Diesel,8,Manuelle,,,,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75000
Rabat,Hassan,Ford,Mustang,2017,90 000 - 94 999,Essence,13,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Casablanca,,Dacia,Dokker,2018,5 000 - 9 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98000
Marrakech,Autre secteur,Renault,Captur,2014,110 000 - 119 999,Diesel,6,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125000
Casablanca,,Volkswagen,Touareg,2014,200 000 - 249 999,Diesel,12,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,148000
Casablanca,Sidi Bernoussi,Ford,Fiesta,2018,75 000 - 79 999,Diesel,6,Manuelle,5,,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,120000
Casablanca,Aïn Chock,Volkswagen,Passat,2011,300 000 - 349 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115000
Fès,,Volkswagen,GOLF 4,2001,250 000 - 299 999,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68000
Casablanca,Bernoussi,Renault,Megane 3,2015,130 000 - 139 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,114000
Béni Mellal,,Dacia,Sandero,2010,140 000 - 149 999,Diesel,6,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70000
Kénitra,Ouled Oujih,Audi,Q5,2015,160 000 - 169 999,Diesel,8,Automatique,5,Dédouanée,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
El Jadida,Najd,Renault,Kangoo,2009,180 000 - 189 999,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,62000
Temara,,Fiat,Doblo,2013,180 000 - 189 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72000
Marrakech,Mabrouka,Peugeot,3008,2018,85 000 - 89 999,Diesel,8,Automatique,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,235000
Meknès,,Renault,Kangoo,2013,20 000 - 24 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80000
Settat,,Dacia,Sandero,2017,60 000 - 64 999,Essence,6,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,75000
Casablanca,,Renault,Laguna,2009,170 000 - 179 999,Diesel,6,Manuelle,5,Importée neuve,,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Khénifra,Toute la ville,Volkswagen,GOLF 4,2001,0 - 4 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87000
Marrakech,,BMW,Serie 4 gran coupé,2015,150 000 - 159 999,Diesel,8,Automatique,5,WW au Maroc,,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Casablanca,,Dacia,Dokker,2018,35 000 - 39 999,Diesel,6,Manuelle,,,Oui,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115000
Fès,Agdal,Volkswagen,Touareg,2014,10 000 - 14 999,Diesel,12,Automatique,5,Importée neuve,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,163000
Casablanca,,Dacia,Sandero,2012,130 000 - 139 999,Diesel,6,Manuelle,5,Dédouanée,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62000
Meknès,,Mercedes-Benz,190,1992,200 000 - 249 999,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Temara,,Renault,Megane,2014,85 000 - 89 999,Diesel,6,Manuelle,5,,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,130000
Fès,Route d'Immouzere,Dacia,Sandero,2017,55 000 - 59 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,108000
Marrakech,,Volkswagen,Tiguan,2014,140 000 - 149 999,Diesel,8,Automatique,5,Dédouanée,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,225000
Meknès,Hamria,Mercedes-Benz,Classe C,2007,250 000 - 299 999,Diesel,9,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145000
Meknès,Hamria,Mercedes-Benz,Classe C,1997,250 000 - 299 999,Diesel,9,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145000
Casablanca,,Dacia,Dokker Van,2015,140 000 - 149 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77000
Casablanca,,Audi,A3,2014,60 000 - 64 999,Diesel,6,Automatique,5,WW au Maroc,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,210000
Casablanca,Maarif,Suzuki,Vitara,2007,190 000 - 199 999,Diesel,7,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,85000
Fès,,Mercedes-Benz,190,1992,25 000 - 29 999,Diesel,8,Manuelle,5,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68000
Kénitra,Bir Rami Est,Renault,Fluence,2010,170 000 - 179 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,65000
Salé,Bab Sebta,Hyundai,Santa Fe,2008,250 000 - 299 999,Diesel,8,Manuelle,5,WW au Maroc,Non,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80000
Casablanca,Sidi Bernoussi,Renault,Clio,2017,95 000 - 99 999,Diesel,6,Manuelle,5,WW au Maroc,Non,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,107000
Kasba Tadla,Toute la ville,Volkswagen,GOLF 4,2003,200 000 - 249 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80000
Youssoufia,,Opel,Astra,2006,20 000 - 24 999,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62000
Salé,Sala el Jadida,Renault,Megane Coupe,2018,85 000 - 89 999,Diesel,6,Manuelle,5,WW au Maroc,,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,155000
Marrakech,Autre secteur,Volkswagen,Passat,2007,130 000 - 139 999,Essence,11,Automatique,5,WW au Maroc,,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,82000
Agadir,,Dacia,Duster,2016,160 000 - 169 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125000
Casablanca,Maarif,Ford,Kuga,2013,160 000 - 169 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200000
Tanger,,Mercedes-Benz,Classe E,2010,170 000 - 179 999,Diesel,12,Automatique,5,,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,149999
Benslimane,Autre secteur,Fiat,Punto,2015,150 000 - 159 999,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83000
Khénifra,,Fiat,Doblo,2015,20 000 - 24 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,89000
